amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/0pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
lnet_cpt_of_nid	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_cpt_of_nid	api-ni.c	0x5320
lnet_ptl_attach_md	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_ptl_attach_md	lib-ptl.c	0x10110
lnet_ptl_match_type	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_ptl_match_type	lib-ptl.c	0xf4e0
lnet_res_lh_initialize	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_res_lh_initialize	api-ni.c	0x4890
lockref_put_return	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	lockref_put_return	[Unknown]	0xffffffff812b0560
lov_lock_init_raid0	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lov.ko	lov_lock_init_raid0	lov_lock.c	0x8e20
lov_sub_get	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lov.ko	lov_sub_get	lov_io.c	0x5760
lovsub_page_init	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lov.ko	lovsub_page_init	lovsub_page.c	0x289a0
lprocfs_stats_counter_get	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	obdclass.ko	lprocfs_stats_counter_get	lprocfs_status.h	0x2d58b
may_open	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	may_open	[Unknown]	0xffffffff811bcf50
mem_prim_move	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libiomp5.so	mem_prim_move	mem_primitives_lib.c	0xc2bc0
mmap	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	mmap	[Unknown]	0x6ef840
mod_zone_page_state	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mod_zone_page_state	[Unknown]	0xffffffff81168920
module_put	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	module_put	[Unknown]	0xffffffff810c6190
mprotect	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	mprotect	[Unknown]	0xe59d0
mprotect_fixup	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mprotect_fixup	[Unknown]	0xffffffff81181d00
note_interrupt	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	note_interrupt	[Unknown]	0xffffffff810a27c0
ns_capable_common	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ns_capable_common	[Unknown]	0xffffffff810618a0
ovl_follow_link	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ovl_follow_link	[Unknown]	0xffffffff81252260
page_add_file_rmap	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	page_add_file_rmap	[Unknown]	0xffffffff81183c80
pagecache_get_page	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pagecache_get_page	[Unknown]	0xffffffff8114a9b0
pagerange_is_ram_callback	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pagerange_is_ram_callback	[Unknown]	0xffffffff8104ce10
part_round_stats	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	part_round_stats	[Unknown]	0xffffffff81285330
perf_pending_event	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	perf_pending_event	[Unknown]	0xffffffff81143170
pmd_pfn_mask	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pmd_pfn_mask	pgtable_types.h	0x2f78
prepend_name	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	prepend_name	[Unknown]	0xffffffff811c6d60
prepend_path	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	1600048	0	0	0	0	0.0	vmlinux	prepend_path	[Unknown]	0xffffffff811c7760
proc_reg_read	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	proc_reg_read	[Unknown]	0xffffffff812149c0
process_extent	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	dvs.ko	process_extent	dvsofclient.c	0x11ce0
profile_tick	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	800024	0	0	0.0	vmlinux	profile_tick	[Unknown]	0xffffffff810ad3c0
ptep_set_access_flags	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ptep_set_access_flags	[Unknown]	0xffffffff8104e370
ptrace_unfreeze_traced.part.11	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ptrace_unfreeze_traced.part.11	[Unknown]	0xffffffff81062240
pud_huge	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pud_huge	[Unknown]	0xffffffff81050380
pud_pfn_mask	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pud_pfn_mask	pgtable_types.h	0x2f54
put_prev_entity	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	put_prev_entity	[Unknown]	0xffffffff81088340
rb_insert_color	0.001000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	rb_insert_color	[Unknown]	0xffffffff812a9540
rcu_bh_qs	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_bh_qs	[Unknown]	0xffffffff810abe00
rcu_irq_exit	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	rcu_irq_exit	[Unknown]	0xffffffff810abe20
rcu_report_qs_rnp	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_report_qs_rnp	[Unknown]	0xffffffff810a90f0
rebalance_domains	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	rebalance_domains	[Unknown]	0xffffffff8108df90
rml::internal::Backend::splitAlignedBlock	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	rml::internal::Backend::splitAlignedBlock(rml::internal::FreeBlock*, int, unsigned long, bool)	backend.cpp	0x10f150
rw_verify_area	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rw_verify_area	[Unknown]	0xffffffff811b2a30
sal_read_line	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	sal_read_line	[Unknown]	0x62d1d0
scalable_aligned_malloc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	scalable_aligned_malloc	frontend.cpp	0x108c40
schedule_timeout	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	schedule_timeout	[Unknown]	0xffffffff81504ab0
seq_pad	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	seq_pad	[Unknown]	0xffffffff811d49c0
seq_putc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	seq_putc	[Unknown]	0xffffffff811d3d10
seq_vprintf	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	seq_vprintf	[Unknown]	0xffffffff811d4580
shift_bound_d3_vc	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	shift_bound_d3_vc	AMReX_mempool_f.f90	0x6c6c09
shmem_alloc_page	0.001000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	shmem_alloc_page	[Unknown]	0xffffffff81161d60
shmem_getpage_gfp	0.001000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	5600168	0	0	0	0	1.000000	vmlinux	shmem_getpage_gfp	[Unknown]	0xffffffff81164230
skip_atoi	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	vmlinux	skip_atoi	[Unknown]	0xffffffff812aafe0
smsg_memcpy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	kgni_ari.ko	smsg_memcpy	gni_smsg.h	0x34490
spin_lock	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	osc.ko	spin_lock	spinlock.h	0x1123e
std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int>>::clear	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int>>::clear(void)	stl_tree.h	0x4b9f72
std::__1::__allocate	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__allocate(unsigned long)	new	0x6dad0
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first(void)	memory	0x61b90
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first(void) const	memory	0x61bb0
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::second	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::second(void)	memory	0x67300
std::__1::__libcpp_compressed_pair_imp<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>, (unsigned int)2>::first	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libpin3dwarf.so	std::__1::__libcpp_compressed_pair_imp<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>, (unsigned int)2>::first(void) const	memory	0x6d8e0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::destroy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	libpin3dwarf.so	std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::destroy(std::__1::__tree_node<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, void*>*)	[Unknown]	0x39530
std::__1::__tree_remove<std::__1::__tree_node_base<void*>*>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libpin3dwarf.so	void std::__1::__tree_remove<std::__1::__tree_node_base<void*>*>(std::__1::__tree_node_base<void*>*, std::__1::__tree_node_base<void*>*)	[Unknown]	0x39c70
std::__1::allocator<char>::allocate	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::allocator<char>::allocate(unsigned long, void const*)	memory	0x6daa0
std::__1::allocator<char>::deallocate	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::allocator<char>::deallocate(char*, unsigned long)	memory	0x6d9c0
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_long_cap	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_long_cap(void) const	string	0x62630
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_long_size	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_long_size(void) const	string	0x61d10
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_pointer	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_pointer(void)	string	0x62b60
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_short_pointer	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_short_pointer(void)	string	0x62950
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__set_long_pointer	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__set_long_pointer(char*)	string	0x63590
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::assign	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	3200096	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::assign(char const*, unsigned long)	string	0x62a30
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::max_size	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::max_size(void) const	string	0x62f40
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::operator=	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::operator=(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>> const&)	string	0x62660
std::__1::char_traits<char>::copy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	1600048	0	0	0	0	0.0	libpin3dwarf.so	std::__1::char_traits<char>::copy(char*, char const*, unsigned long)	string	0x63500
std::__1::char_traits<char>::move	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::char_traits<char>::move(char*, char const*, unsigned long)	string	0x64420
std::__detail::__mod<unsigned long, (unsigned long)624, (unsigned long)1, (unsigned long)0>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	unsigned long std::__detail::__mod<unsigned long, (unsigned long)624, (unsigned long)1, (unsigned long)0>(unsigned long)	random.h	0x475c84
std::lower_bound<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>> std::lower_bound<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int const&)	stl_algobase.h	0x4db3d7
std::lower_bound<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int>	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>> std::lower_bound<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int const&)	stl_algobase.h	0x6666b1
std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char>>>::_M_insert_float<double>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::ostreambuf_iterator<char, std::char_traits<char>> std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char>>>::_M_insert_float<double>(std::ostreambuf_iterator<char, std::char_traits<char>>, std::ios_base&, char, char, double) const	[Unknown]	0x8fe40
std::operator<<<char, std::char_traits<char>, std::allocator<char>>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::basic_ostream<char, std::char_traits<char>>& std::operator<<<char, std::char_traits<char>, std::allocator<char>>(std::basic_ostream<char, std::char_traits<char>>&, std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)	[Unknown]	0x9a6a0
std::operator==<char>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	__gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)	basic_string.h	0x413e5a
std::operator==<char>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	__gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)	basic_string.h	0x46f2e7
std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_erase	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_erase(std::priv::_Rb_tree_node_base*)	[Unknown]	0x6d55e0
std::priv::_Rb_tree<unsigned long, std::less<unsigned long>, std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>, std::priv::_Select1st<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>, std::priv::_MapTraitsT<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>, std::allocator<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>>::_M_insert	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	std::priv::_Rb_tree<unsigned long, std::less<unsigned long>, std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>, std::priv::_Select1st<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>, std::priv::_MapTraitsT<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>, std::allocator<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>>::_M_insert(std::priv::_Rb_tree_node_base*, std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo> const&, std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*)	[Unknown]	0x6d0060
std::string::_Rep::_M_clone	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::string::_Rep::_M_clone(std::allocator<char> const&, unsigned long)	[Unknown]	0xc4830
string.isra.4	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	string.isra.4	[Unknown]	0xffffffff812ac3f0
strlcpy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	strlcpy	[Unknown]	0xffffffff812aac80
strncmp	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	strncmp	[Unknown]	0xffffffff812aa600
strncpy_from_user	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	800024	0	0	0	0.0	vmlinux	strncpy_from_user	[Unknown]	0xffffffff812cb760
submit_bh_wbc.isra.38	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	submit_bh_wbc.isra.38	[Unknown]	0xffffffff811e5200
syscall_return_via_sysret	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	syscall_return_via_sysret	[Unknown]	0xffffffff81505dc7
task_tgid_nr_ns	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	task_tgid_nr_ns	[Unknown]	0xffffffff81074080
terminate_walk	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	terminate_walk	[Unknown]	0xffffffff811bc1a0
tick_sched_do_timer	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	tick_sched_do_timer	[Unknown]	0xffffffff810bfdc0
tpss_adjust_probe_context_data	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	tpss_adjust_probe_context_data	[Unknown]	0x5966e0
tpss_ctx_extract_ip_from_context	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	tpss_ctx_extract_ip_from_context	[Unknown]	0x61a520
tpss_stack_sampling_callback	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	1.000000	libtpsstool.so	tpss_stack_sampling_callback	[Unknown]	0x596870
try_module_get	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	try_module_get	[Unknown]	0xffffffff810c7280
ttwu_do_wakeup	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ttwu_do_wakeup	[Unknown]	0xffffffff8107f540
uncore_perf_event_update	0.001000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	uncore_perf_event_update	[Unknown]	0xffffffff81024d20
