amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/5pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
hrtimer_run_queues	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	hrtimer_run_queues	[Unknown]	0xffffffff810b1f10
inode_permission	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	inode_permission	[Unknown]	0xffffffff811bcf00
ioctl	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	ioctl	[Unknown]	0xe2390
iov_iter_advance	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	1600048	0	0	0	0	0.0	vmlinux	iov_iter_advance	[Unknown]	0xffffffff812b3bd0
irq_work_run	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	vmlinux	irq_work_run	[Unknown]	0xffffffff81137600
isalpha	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	isalpha	[Unknown]	0x2a2e0
jiffies_to_usecs	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	jiffies_to_usecs	[Unknown]	0xffffffff810ad630
kaiser_flush_tlb_on_return_to_user	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	kaiser_flush_tlb_on_return_to_user	[Unknown]	0xffffffff81050930
kgni_req_set_dla_credits	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgni_ari.ko	kgni_req_set_dla_credits	gni_dla_state.h	0x3ed40
kgnilnd_send	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgnilnd.ko	kgnilnd_send	gnilnd_cb.c	0x1b360
kgnilnd_sendmsg_nolock	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgnilnd.ko	kgnilnd_sendmsg_nolock	gnilnd_cb.c	0x136a0
kmp_basic_flag_native<unsigned long long>::done_check	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	kmp_basic_flag_native<unsigned long long>::done_check(void)	kmp_wait_release.h	0x588c8
link_path_walk	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	link_path_walk	[Unknown]	0xffffffff811bf0d0
ll_fault	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lustre.ko	ll_fault	llite_mmap.c	0x56430
llvm::DWARFAbbreviationDeclaration::extract	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFAbbreviationDeclaration::extract(llvm::DataExtractor, unsigned int*)	[Unknown]	0x4ca80
llvm::DWARFDebugInfoEntryMinimal::isSubroutineDIE	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7200216	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFDebugInfoEntryMinimal::isSubroutineDIE(void) const	[Unknown]	0x4abe0
llvm::StringMap<DWARFData, llvm::MallocAllocator>::insert	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	libpin3dwarf.so	llvm::StringMap<DWARFData, llvm::MallocAllocator>::insert(std::__1::pair<llvm::StringRef, DWARFData>)	[Unknown]	0x39670
lnet_mt_of_attach	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_mt_of_attach	lib-ptl.c	0xf4c0
lnet_res_lh_lookup	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_res_lh_lookup	api-ni.c	0x4830
local_clock	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	local_clock	[Unknown]	0xffffffff810851f0
lookup_fast	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	lookup_fast	[Unknown]	0xffffffff811bc8e0
lru_add_drain_cpu	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	lru_add_drain_cpu	[Unknown]	0xffffffff81159a20
m_cache_vma.part.18	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	m_cache_vma.part.18	[Unknown]	0xffffffff81213020
m_stop	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	m_stop	[Unknown]	0xffffffff81214090
mem_cgroup_cancel_charge	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mem_cgroup_cancel_charge	[Unknown]	0xffffffff811abf30
mnt_clone_write	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mnt_clone_write	[Unknown]	0xffffffff811d06b0
mntput_no_expire	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mntput_no_expire	[Unknown]	0xffffffff811d0a40
open	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	open	[Unknown]	0x17120
operator new	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	operator new(unsigned long)	new.cpp	0xbb3a0
our_vma	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lustre.ko	our_vma	llite_mmap.c	0x57110
ovl_entry_real	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ovl_entry_real	[Unknown]	0xffffffff81251640
ovl_is_default_permissions	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ovl_is_default_permissions	[Unknown]	0xffffffff812516c0
ovl_permission	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ovl_permission	[Unknown]	0xffffffff81251ef0
page_cache_tree_insert	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	page_cache_tree_insert	[Unknown]	0xffffffff81149ac0
part_round_stats	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	part_round_stats	[Unknown]	0xffffffff81285330
pci_bus_read_config_dword	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pci_bus_read_config_dword	[Unknown]	0xffffffff812cc9d0
pci_read	0.001000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pci_read	[Unknown]	0xffffffff8143e0f0
pick_next_task_idle	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pick_next_task_idle	[Unknown]	0xffffffff810858f0
pmd_huge	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pmd_huge	[Unknown]	0xffffffff81050350
pmd_pfn_mask	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pmd_pfn_mask	pgtable_types.h	0x2937
prepare_to_wait	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	prepare_to_wait	[Unknown]	0xffffffff81093050
prepend_name	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	vmlinux	prepend_name	[Unknown]	0xffffffff811c6d60
prepend_path	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	1.000000	vmlinux	prepend_path	[Unknown]	0xffffffff811c7760
profile_tick	0.001000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	profile_tick	[Unknown]	0xffffffff810ad3c0
pte_pfn	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pte_pfn	pgtable.h	0x338a
ptep_clear_flush	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	ptep_clear_flush	[Unknown]	0xffffffff81188b30
pud_huge	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pud_huge	[Unknown]	0xffffffff81050380
pud_pfn_mask	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pud_pfn_mask	pgtable_types.h	0x2f1b
put_dec_trunc8	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	put_dec_trunc8	[Unknown]	0xffffffff812ab010
put_prev_entity	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	put_prev_entity	[Unknown]	0xffffffff81088340
radix_tree_insert	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	radix_tree_insert	[Unknown]	0xffffffff812a8d80
rcu_report_qs_rnp	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_report_qs_rnp	[Unknown]	0xffffffff810a90f0
reschedule_interrupt	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	reschedule_interrupt	[Unknown]	0xffffffff81507570
retint_kernel	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	retint_kernel	[Unknown]	0xffffffff815067f9
reusable_anon_vma	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	reusable_anon_vma	[Unknown]	0xffffffff8117d7a0
run_rebalance_domains	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	run_rebalance_domains	[Unknown]	0xffffffff8108e230
rw_verify_area	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rw_verify_area	[Unknown]	0xffffffff811b2a30
rwsem_down_write_failed	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rwsem_down_write_failed	[Unknown]	0xffffffff815046f0
sched_ttwu_pending	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	sched_ttwu_pending	[Unknown]	0xffffffff81080700
schedule_timeout	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	schedule_timeout	[Unknown]	0xffffffff81504ab0
seq_read	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	seq_read	[Unknown]	0xffffffff811d4160
seq_vprintf	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	seq_vprintf	[Unknown]	0xffffffff811d4580
shift_bound_d1	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	shift_bound_d1	AMReX_mempool_f.f90	0x6c5910
shift_bound_d3_vc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	shift_bound_d3_vc	AMReX_mempool_f.f90	0x6c6c09
shift_bound_d6	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	shift_bound_d6	AMReX_mempool_f.f90	0x6c6308
shmem_alloc_page	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	shmem_alloc_page	[Unknown]	0xffffffff81161d60
skip_atoi	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	skip_atoi	[Unknown]	0xffffffff812aafe0
smp_call_function_interrupt	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	smp_call_function_interrupt	[Unknown]	0xffffffff81037610
snbep_uncore_pci_read_counter	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	snbep_uncore_pci_read_counter	[Unknown]	0xffffffff810279d0
squashfs_copy_cache	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	squashfs_copy_cache	[Unknown]	0xffffffff812365f0
squashfs_read_data	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	squashfs_read_data	[Unknown]	0xffffffff81234de0
std::_Rb_tree<amrex::FabArrayBase::BDKey, std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>, std::_Select1st<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>, std::less<amrex::FabArrayBase::BDKey>, std::allocator<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>>::_M_end	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Rb_tree<amrex::FabArrayBase::BDKey, std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>, std::_Select1st<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>, std::less<amrex::FabArrayBase::BDKey>, std::allocator<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>>::_M_end(void)	stl_tree.h	0x5622e4
std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int>>::clear	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int>>::clear(void)	stl_tree.h	0x4b9f72
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first(void) const	memory	0x61bb0
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::second	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::second(void)	memory	0x67300
std::__1::__deallocate	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__deallocate(void*)	new	0x6d9f0
std::__1::__less<unsigned long, unsigned long>::operator()	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__less<unsigned long, unsigned long>::operator()(unsigned long const&, unsigned long const&) const	algorithm	0x6d940
std::__1::__to_raw_pointer<char>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	char* std::__1::__to_raw_pointer<char>(char*)	memory	0x61f50
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__insert_unique<std::__1::pair<char const*, Subprogram>>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libpin3dwarf.so	std::__1::pair<std::__1::__tree_iterator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__tree_node<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, void*>*, long>, bool> std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__insert_unique<std::__1::pair<char const*, Subprogram>>(std::__1::pair<char const*, Subprogram>&&)	[Unknown]	0x398c0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::destroy	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	2400072	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::destroy(std::__1::__tree_node<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, void*>*)	[Unknown]	0x39530
std::__1::__tree_balance_after_insert<std::__1::__tree_node_base<void*>*>	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	void std::__1::__tree_balance_after_insert<std::__1::__tree_node_base<void*>*>(std::__1::__tree_node_base<void*>*, std::__1::__tree_node_base<void*>*)	[Unknown]	0x39af0
std::__1::allocator_traits<std::__1::allocator<char>>::__max_size	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::allocator_traits<std::__1::allocator<char>>::__max_size(std::__1::integral_constant<bool, (bool)1>, std::__1::allocator<char> const&)	memory	0x6da10
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__align_it<(unsigned long)16>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	unsigned long std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__align_it<(unsigned long)16>(unsigned long)	string	0x673b0
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__alloc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__alloc(void) const	string	0x61b40
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_long_cap	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_long_cap(void) const	string	0x62630
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_short_pointer	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_short_pointer(void)	string	0x62950
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__grow_by_and_replace	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__grow_by_and_replace(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, char const*)	string	0x63cd0
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__recommend	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__recommend(unsigned long)	string	0x63480
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::assign	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::assign(char const*, unsigned long)	string	0x62a30
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::~basic_string	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::~basic_string(void)	string	0x625a0
std::__1::char_traits<char>::copy	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::char_traits<char>::copy(char*, char const*, unsigned long)	string	0x63500
std::__1::max<unsigned long>	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	unsigned long const& std::__1::max<unsigned long>(unsigned long const&, unsigned long const&)	algorithm	0x63450
std::__1::pointer_traits<char*>::pointer_to	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::pointer_traits<char*>::pointer_to(char&)	memory	0x67340
std::__1::vector<llvm::DWARFAbbreviationDeclaration, std::__1::allocator<llvm::DWARFAbbreviationDeclaration>>::assign<llvm::DWARFAbbreviationDeclaration*>	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::enable_if<(__is_forward_iterator<llvm::DWARFAbbreviationDeclaration*>::value) && (is_constructible<llvm::DWARFAbbreviationDeclaration, std::__1::iterator_traits<llvm::DWARFAbbreviationDeclaration*>::reference>::value), void>::type std::__1::vector<llvm::DWARFAbbreviationDeclaration, std::__1::allocator<llvm::DWARFAbbreviationDeclaration>>::assign<llvm::DWARFAbbreviationDeclaration*>(llvm::DWARFAbbreviationDeclaration*, llvm::DWARFAbbreviationDeclaration*)	[Unknown]	0x52840
std::__malloc_alloc::allocate	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	1.000000	libstlport-dynamic.so	std::__malloc_alloc::allocate(unsigned long)	[Unknown]	0xa70b0
