amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/3pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
free_hot_cold_page_list	0.023000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8000240	6400192	0	0	0	0	1.000000	vmlinux	free_hot_cold_page_list	[Unknown]	0xffffffff81152290
page_counter_uncharge	0.023000	56.5	29.0	58.0	0.0	0.0	0.0	58.0	0.0	0	800024	0	0	0	0	1.000000	vmlinux	page_counter_uncharge	[Unknown]	0xffffffff811a5400
rb_next	0.023000	1.2	0.0	74.1	0.0	0.0	0.0	49.4	0.0	0	0	0	0	0	0	0.0	vmlinux	rb_next	[Unknown]	0xffffffff812a94c0
actual_eos_tp	0.022000	83.9	95.2	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_eos_tp	gamma_law.F90	0x917590
check_previous_call_instruction	0.022000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	4000120	0	0	0	0	1.000000	libtpsstool.so	check_previous_call_instruction	[Unknown]	0x61bbe0
llvm::DWARFUnit::extractDIEsToVector	0.022000		30.3	0.0	0.0	0.0	60.6	0.0	0.0	0	2400072	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DWARFUnit::extractDIEsToVector(bool, bool, std::__1::vector<llvm::DWARFDebugInfoEntryMinimal, std::__1::allocator<llvm::DWARFDebugInfoEntryMinimal>>&) const	[Unknown]	0x3a8f0
trace_hardirqs_off_caller	0.022000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8000240	0	0	0	0	0	1.000000	vmlinux	trace_hardirqs_off_caller	[Unknown]	0xffffffff81123fe0
clear_buddies	0.021000	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	20000600	0	0	0	0	0	1.000000	vmlinux	clear_buddies	[Unknown]	0xffffffff81085c30
put_page	0.021000		37.0	0.0	0.0	0.0	0.0	37.0	0.0	7200216	3200096	0	0	0	0	0.0	vmlinux	put_page	[Unknown]	0xffffffff81158f10
ATOMIC_CompareAndSwap32	0.020000	0.0	17.5	0.0	0.0	0.0	0.0	17.5	0.0	22400672	8800264	0	0	0	0	1.000000	pinbin	ATOMIC_CompareAndSwap32	[Unknown]	0x42babc
[Import thunk OS_SyscallDo]	0.020000		0.0	0.0	0.0	0.0	0.0	55.6	0.0	108803264	0	0	0	0	0	1.000000	libc-dynamic.so	[Import thunk OS_SyscallDo]	[Unknown]	0x11f20
[Import thunk OS_SyscallReturnValue]	0.020000		23.8	0.0	0.0	0.0	23.8	23.8	0.0	0	0	0	0	0	0	1.000000	libc-dynamic.so	[Import thunk OS_SyscallReturnValue]	[Unknown]	0x11f40
__kmp_get_global_thread_id_reg	0.020000	6.7	26.7	0.0	0.0	26.7	0.0	53.3	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_get_global_thread_id_reg	kmp_runtime.cpp	0x8f950
native_apic_msr_eoi_write	0.020000	-0.0	0.0	19.0	0.0	0.0	0.0	19.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	native_apic_msr_eoi_write	[Unknown]	0xffffffff8103fa60
operator new	0.020000	-0.0	0.0	0.0	0.0	0.0	0.0	21.5	0.0	3200096	800024	0	0	0	0	1.000000	libstdc++.so.6.0.20	operator new(unsigned long)	[Unknown]	0x5e860
sched_clock_cpu	0.020000	44.3	69.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	vmlinux	sched_clock_cpu	[Unknown]	0xffffffff810850f0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::find<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>	0.020000	64.9	35.1	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libpin3dwarf.so	std::__1::__tree_iterator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__tree_node<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, void*>*, long> std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::find<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>> const&)	[Unknown]	0x397b0
std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::insert_unique	0.020000	0.0	42.6	0.0	14.2	0.0	14.2	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::insert_unique(std::pair<std::string, unsigned long> const&)	[Unknown]	0x6d5e50
tpss_update_parent_probe_params	0.020000	0.0	39.2	0.0	0.0	78.4	0.0	39.2	0.0	1600048	0	0	0	0	0	1.000000	libtpsstool.so	tpss_update_parent_probe_params	[Unknown]	0x5a8cb0
__libm_sse2_sincos	0.019000	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libimf.so	__libm_sse2_sincos	[Unknown]	0x989d0
_raw_read_lock	0.019000	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	_raw_read_lock	[Unknown]	0xffffffff815058d0
cancel_charge	0.019000	0.0	0.0	0.0	0.0	33.3	0.0	33.3	0.0	800024	0	0	0	0	0	0.0	vmlinux	cancel_charge	[Unknown]	0xffffffff811a7030
flush_smp_call_function_queue	0.019000		35.1	35.1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	flush_smp_call_function_queue	[Unknown]	0xffffffff810c44e0
follow_page_mask	0.019000	0.0	88.9	0.0	0.0	0.0	0.0	100.0	0.0	4800144	0	0	0	0	0	0.0	vmlinux	follow_page_mask	[Unknown]	0xffffffff81174ad0
func@0x616d10	0.019000		0.0	60.6	0.0	0.0	0.0	0.0	0.0	4000120	2400072	0	0	0	0	1.000000	libtpsstool.so	func@0x616d10	[Unknown]	0x616d10
iso_c_binding_mp_c_loc_private_	0.019000		16.7	0.0	0.0	16.7	0.0	33.3	0.0	3200096	0	0	0	0	0	0.0	libifcore.so.5	iso_c_binding_mp_c_loc_private_	[Unknown]	0x105db0
mem_cgroup_commit_charge	0.019000	18.7	20.2	0.0	0.0	20.2	0.0	20.2	0.0	5600168	15200456	0	0	0	0	1.000000	vmlinux	mem_cgroup_commit_charge	[Unknown]	0xffffffff811ac280
pc_enforce_consistent_e	0.019000	0.0	0.0	0.0	0.0	0.0	83.3	16.7	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_enforce_consistent_e	PeleC_util.F90	0x9539c0
ppm	0.019000	0.0	0.0	0.0	0.0	19.6	0.0	39.2	0.0	1600048	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	ppm	ppm_3d.f90	0x714880
strcmp	0.019000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17600528	0	0	0	0	0	0.0	vmlinux	strcmp	[Unknown]	0xffffffff812aa5d0
xpmem_vaddr_to_pte_offset	0.019000	33.3	0.0	30.3	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	xpmem.ko	xpmem_vaddr_to_pte_offset	xpmem_pfn.c	0x2860
lapic_next_deadline	0.018000	0.0	0.0	0.0	0.0	0.0	0.0	60.6	0.0	0	0	0	0	0	0	0.0	vmlinux	lapic_next_deadline	[Unknown]	0xffffffff81039570
llvm::DataExtractor::getULEB128	0.018000	-0.0	0.0	0.0	0.0	21.5	21.5	21.5	0.0	0	19200576	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DataExtractor::getULEB128(unsigned int*) const	[Unknown]	0x4a0b0
perf_event_task_tick	0.018000	0.0	0.0	0.0	0.0	74.1	0.0	37.0	0.0	800024	800024	0	0	0	0	1.000000	vmlinux	perf_event_task_tick	[Unknown]	0xffffffff8113fc80
std::_Rb_tree_increment	0.018000		31.7	0.0	0.0	31.7	31.7	0.0	0.0	3200096	0	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_increment(std::_Rb_tree_node_base*)	[Unknown]	0x798f0
uncharge_list	0.018000		37.0	0.0	0.0	37.0	0.0	74.1	0.0	8000240	2400072	0	0	0	0	1.000000	vmlinux	uncharge_list	[Unknown]	0xffffffff811a8f40
LEVEL_BASE::SWMALLOC::Deallocate	0.017000	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	20000600	11200336	0	0	0	0	1.000000	pinbin	LEVEL_BASE::SWMALLOC::Deallocate(void*)	[Unknown]	0x212710
[Import thunk for_allocate]	0.017000	0.0	0.0	0.0	0.0	0.0	0.0	41.7	0.0	3200096	0	0	0	0	0	1.000000	libifcore.so.5	[Import thunk for_allocate]	[Unknown]	0x1b228
amrex::BoxArray::operator[]	0.017000	0.0	0.0	0.0	0.0	60.6	60.6	0.0	0.0	800024	800024	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BoxArray::operator[](int) const	AMReX_BoxArray.cpp	0x50bb20
prepare_exit_to_usermode	0.017000	0.0	0.0	0.0	0.0	60.6	0.0	60.6	0.0	9600288	1600048	800024	0	0	0	1.000000	vmlinux	prepare_exit_to_usermode	[Unknown]	0xffffffff810028a0
update_cfs_shares	0.017000	0.0	0.0	0.0	0.0	0.0	30.3	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	update_cfs_shares	[Unknown]	0xffffffff81087190
__inc_zone_state	0.016000		100.0	0.0	0.0	0.0	30.3	0.0	0.0	23200696	2400072	0	0	0	0	1.000000	vmlinux	__inc_zone_state	[Unknown]	0xffffffff81169070
amrex::BLProfiler::~BLProfiler	0.016000	-0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BLProfiler::~BLProfiler(void)	AMReX_BLProfiler.cpp	0x583da0
amrex::FabArray<amrex::FArrayBox>::ParallelCopy$omp$parallel_for@1742	0.016000	0.0	88.9	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::FabArray<amrex::FArrayBox>::ParallelCopy$omp$parallel_for@1742	AMReX_FabArray.H	0x4d99cc
find_next_iomem_res	0.016000	0.0	0.0	0.0	0.0	0.0	0.0	47.6	0.0	13600408	0	0	0	0	0	1.000000	vmlinux	find_next_iomem_res	[Unknown]	0xffffffff8105e150
func@0x409240	0.016000		0.0	0.0	0.0	0.0	0.0	100.0	0.0	156004680	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409240	[Unknown]	0x409240
func@0xc4c10	0.016000	0.0	0.0	70.2	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	func@0xc4c10	[Unknown]	0xc4c10
get_task_policy.part.32	0.016000	23.9	0.0	60.6	0.0	0.0	0.0	0.0	0.0	2400072	800024	0	0	0	0	0.0	vmlinux	get_task_policy.part.32	[Unknown]	0xffffffff81195f90
mem_cgroup_update_lru_size	0.016000		27.8	0.0	0.0	0.0	27.8	0.0	0.0	4000120	800024	0	0	0	0	1.000000	vmlinux	mem_cgroup_update_lru_size	[Unknown]	0xffffffff811aab60
set_bc_mask	0.016000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	set_bc_mask	set_bc_mask_3d.f90	0x72d230
trace_hardirqs_on	0.016000	33.3	26.7	0.0	0.0	0.0	0.0	26.7	0.0	19200576	0	0	0	0	0	1.000000	vmlinux	trace_hardirqs_on	[Unknown]	0xffffffff811241c0
[Import thunk MPIDU_Sched_are_pending]	0.015000	0.0	0.0	0.0	0.0	0.0	0.0	33.3	0.0	48001440	0	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	[Import thunk MPIDU_Sched_are_pending]	[Unknown]	0x87760
__acct_update_integrals	0.015000	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__acct_update_integrals	[Unknown]	0xffffffff8110ca50
__cpuset_node_allowed	0.015000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8800264	8000240	0	0	0	0	1.000000	vmlinux	__cpuset_node_allowed	[Unknown]	0xffffffff810ee520
__kmp_join_barrier	0.015000		52.4	47.6	0.0	0.0	47.6	0.0	0.0	800024	0	0	0	0	0	0.0	libiomp5.so	__kmp_join_barrier(int)	kmp_barrier.cpp	0x592b0
_raw_spin_unlock_irqrestore	0.015000	0.0	95.2	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	0.0	vmlinux	_raw_spin_unlock_irqrestore	[Unknown]	0xffffffff81505620
amrex::Box::index	0.015000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17600528	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::Box::index(amrex::IntVect const&) const	AMReX_Box.H	0x67ce15
func@0x5f36d0	0.015000		0.0	0.0	0.0	0.0	0.0	23.8	0.0	3200096	0	0	0	0	0	1.000000	libtpsstool.so	func@0x5f36d0	[Unknown]	0x5f36d0
hrtimer_active	0.015000	0.0	0.0	100.0	0.0	39.2	0.0	39.2	0.0	800024	0	0	0	0	0	1.000000	vmlinux	hrtimer_active	[Unknown]	0xffffffff810b0df0
local_apic_timer_interrupt	0.015000		23.8	0.0	0.0	0.0	23.8	23.8	0.0	0	800024	0	0	0	0	0.0	vmlinux	local_apic_timer_interrupt	[Unknown]	0xffffffff81039870
pagevec_lru_move_fn	0.015000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18400552	23200696	0	0	0	0	1.000000	vmlinux	pagevec_lru_move_fn	[Unknown]	0xffffffff81159460
perf_mux_hrtimer_handler	0.015000	66.7	100.0	0.0	0.0	0.0	0.0	66.7	0.0	800024	0	0	0	0	0	0.0	vmlinux	perf_mux_hrtimer_handler	[Unknown]	0xffffffff8113f820
sal_get_tsd	0.015000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	libtpsstool.so	sal_get_tsd	[Unknown]	0x62dae6
tpss_mutex_unlock	0.015000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	tpss_mutex_unlock	[Unknown]	0x62e000
trace_hardirqs_on_thunk	0.015000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	7200216	0	0	0	0	0.0	vmlinux	trace_hardirqs_on_thunk	[Unknown]	0xffffffff81002000
__mem_cgroup_threshold	0.014000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	__mem_cgroup_threshold	[Unknown]	0xffffffff811a8b30
do_lookup_x	0.014000	0.0	0.0	0.0	0.0	41.7	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	ld-2.22.so	do_lookup_x	[Unknown]	0x8c30
func@0x5f5bd0	0.014000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40001200	0	0	0	0	0	0.0	libtpsstool.so	func@0x5f5bd0	[Unknown]	0x5f5bd0
get_vma_policy	0.014000		83.3	0.0	0.0	0.0	0.0	0.0	0.0	3200096	9600288	0	0	0	0	1.000000	vmlinux	get_vma_policy	[Unknown]	0xffffffff81197850
ktime_get_update_offsets_now	0.014000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ktime_get_update_offsets_now	[Unknown]	0xffffffff810b8140
rcu_irq_enter	0.014000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	rcu_irq_enter	[Unknown]	0xffffffff810abea0
scheduler_tick	0.014000	64.9	35.1	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	scheduler_tick	[Unknown]	0xffffffff810816b0
timerqueue_add	0.014000	0.0	0.0	70.2	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	vmlinux	timerqueue_add	[Unknown]	0xffffffff812aaea0
free_pages_and_swap_cache	0.013000	0.0	0.0	66.7	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	vmlinux	free_pages_and_swap_cache	[Unknown]	0xffffffff8118ac30
llvm::DWARFUnit::setDIERelations	0.013000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFUnit::setDIERelations(void)	[Unknown]	0x3a7c0
note_gp_changes	0.013000	0.0	0.0	0.0	0.0	60.6	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	note_gp_changes	[Unknown]	0xffffffff810aaa90
rcu_sched_qs	0.013000	51.9	70.2	0.0	0.0	0.0	0.0	35.1	0.0	15200456	0	0	0	0	0	1.000000	vmlinux	rcu_sched_qs	[Unknown]	0xffffffff810abcc0
timerqueue_del	0.013000		0.0	100.0	0.0	0.0	60.6	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	timerqueue_del	[Unknown]	0xffffffff812aaf70
[Import thunk _mm_malloc]	0.012000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6400192	0	0	0	0	0	1.000000	libifcore.so.5	[Import thunk _mm_malloc]	[Unknown]	0x1b308
__kmpc_master	0.012000		47.6	0.0	0.0	0.0	47.6	0.0	0.0	800024	0	0	0	0	0	0.0	libiomp5.so	__kmpc_master	kmp_csupport.cpp	0x5dbe0
__memmove_ssse3_back	0.012000	-0.0	0.0	0.0	0.0	83.3	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	__memmove_ssse3_back	[Unknown]	0x138f80
__tlb_remove_page	0.012000	83.3	83.3	0.0	0.0	83.3	0.0	0.0	0.0	14400432	3200096	0	0	0	0	1.000000	vmlinux	__tlb_remove_page	[Unknown]	0xffffffff81176d50
amrex::Arena::align	0.012000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::Arena::align(unsigned long)	AMReX_Arena.cpp	0x4de790
amrex::MFIter::growntilebox	0.012000	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::growntilebox(int) const	AMReX_MFIter.cpp	0x5693b0
func@0x797d0	0.012000	0.0	55.6	0.0	0.0	0.0	0.0	0.0	0.0	9600288	2400072	0	0	0	0	1.000000	libstdc++.so.6.0.20	func@0x797d0	[Unknown]	0x797d0
restore_regs_and_iret	0.012000	0.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	restore_regs_and_iret	[Unknown]	0xffffffff81506809
strncmp	0.012000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libc-dynamic.so	strncmp	[Unknown]	0x42530
__update_cpu_load	0.011000	0.0	0.0	0.0	0.0	0.0	0.0	51.3	0.0	1600048	0	0	0	0	0	0.0	vmlinux	__update_cpu_load	[Unknown]	0xffffffff81086bd0
__wake_up_bit	0.011000		100.0	0.0	0.0	51.3	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	__wake_up_bit	[Unknown]	0xffffffff81092fa0
_intel_fast_memset	0.011000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libintlc.so.5	_intel_fast_memset	[Unknown]	0x184c0
account_process_tick	0.011000	-0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	account_process_tick	[Unknown]	0xffffffff81085780
bl_deallocate_r1	0.011000	-0.0	0.0	60.6	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	bl_deallocate_r1	AMReX_mempool_f.f90	0x6c6ce0
idle_cpu	0.011000	0.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	vmlinux	idle_cpu	[Unknown]	0xffffffff81081cb0
llist_reverse_order	0.011000	100.0	77.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	llist_reverse_order	[Unknown]	0xffffffff812b6650
llvm::DWARFAbbreviationDeclarationSet::getAbbreviationDeclaration	0.011000	-0.0	0.0	0.0	0.0	0.0	0.0	66.7	0.0	0	0	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DWARFAbbreviationDeclarationSet::getAbbreviationDeclaration(unsigned int) const	[Unknown]	0x52350
llvm::DWARFDebugInfoEntryMinimal::getAttributeValue	0.011000		0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	1600048	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DWARFDebugInfoEntryMinimal::getAttributeValue(llvm::DWARFUnit const*, unsigned short, llvm::DWARFFormValue&) const	[Unknown]	0x4ac00
pci_conf1_read	0.011000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pci_conf1_read	[Unknown]	0xffffffff8143b5e0
remap_pfn_range	0.011000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	vmlinux	remap_pfn_range	[Unknown]	0xffffffff81178930
shift_bound_d2	0.011000	-0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	shift_bound_d2	AMReX_mempool_f.f90	0x6c5a4b
tick_program_event	0.011000	26.2	47.6	0.0	0.0	47.6	0.0	47.6	0.0	1600048	0	0	0	0	0	0.0	vmlinux	tick_program_event	[Unknown]	0xffffffff810bf3a0
tick_sched_timer	0.011000	7.4	37.0	0.0	0.0	37.0	0.0	37.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	tick_sched_timer	[Unknown]	0xffffffff810bfdf0
tpss_mutex_lock	0.011000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	tpss_mutex_lock	[Unknown]	0x62dff0
LEVEL_BASE::SWMALLOC::GetBucketIndex	0.010000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::SWMALLOC::GetBucketIndex(unsigned long)	[Unknown]	0x2101b0
PeleC::getMOLSrcTerm$omp$parallel@101	0.010000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::getMOLSrcTerm$omp$parallel@101	PeleC_MOL.cpp	0x67a9cd
[Import thunk _mm_free]	0.010000	0.0	0.0	0.0	0.0	0.0	60.6	0.0	0.0	11200336	0	0	0	0	0	1.000000	libifcore.so.5	[Import thunk _mm_free]	[Unknown]	0x1be08
func@0x247d0	0.010000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libittnotify_collector.so	func@0x247d0	[Unknown]	0x247d0
func@0x79890	0.010000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	libstdc++.so.6.0.20	func@0x79890	[Unknown]	0x79890
llist_add_batch	0.010000	44.4	63.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	llist_add_batch	[Unknown]	0xffffffff812b65e0
mutex_unlock	0.010000	0.0	74.1	0.0	0.0	74.1	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mutex_unlock	[Unknown]	0xffffffff81503d10
std::_Rb_tree_decrement	0.010000	0.0	95.2	0.0	0.0	95.2	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)	[Unknown]	0x799a0
trace_hardirqs_off	0.010000	0.0	0.0	0.0	0.0	0.0	0.0	21.5	0.0	55201656	0	0	0	0	0	1.000000	vmlinux	trace_hardirqs_off	[Unknown]	0xffffffff81123a70
vsnprintf	0.010000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	vmlinux	vsnprintf	[Unknown]	0xffffffff812adcb0
xpmem_tg_deref	0.010000	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_tg_deref	xpmem_misc.c	0x3720
[Import thunk for_dealloc_allocatable]	0.009000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8800264	0	0	0	0	0	0.0	libifcore.so.5	[Import thunk for_dealloc_allocatable]	[Unknown]	0x1b478
