amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/1pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
func@0x724e80	0.0		0.0		0.0		0.0	0.0	0.0	16800504	0	0	0	0	0	1.000000	amplxe-runss	func@0x724e80	[Unknown]	0x724e80
func@0x724eb0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	116803504	0	800024	0	0	0	1.000000	amplxe-runss	func@0x724eb0	[Unknown]	0x724eb0
func@0x724ee0	0.0					0.0	0.0	0.0	0.0	29600888	24000720	0	0	0	0	1.000000	amplxe-runss	func@0x724ee0	[Unknown]	0x724ee0
func@0x724f10	0.0			0.0		0.0	0.0	0.0	0.0	77602328	800024	0	0	0	0	1.000000	amplxe-runss	func@0x724f10	[Unknown]	0x724f10
func@0x724f40	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x724f40	[Unknown]	0x724f40
func@0x724fb0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	69602088	0	0	0	0	0	1.000000	amplxe-runss	func@0x724fb0	[Unknown]	0x724fb0
func@0x725000	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	38401152	0	0	0	0	0	1.000000	amplxe-runss	func@0x725000	[Unknown]	0x725000
func@0x725030	0.0				0.0	0.0	0.0	0.0	0.0	72802184	16800504	0	0	0	0	1.000000	amplxe-runss	func@0x725030	[Unknown]	0x725030
func@0x725060	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	5600168	0	0	0	0	0.0	amplxe-runss	func@0x725060	[Unknown]	0x725060
func@0x7250c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x7250c0	[Unknown]	0x7250c0
func@0x725240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x725240	[Unknown]	0x725240
func@0x7252e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	amplxe-runss	func@0x7252e0	[Unknown]	0x7252e0
func@0x725340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x725340	[Unknown]	0x725340
func@0x725370	0.0				0.0		0.0	0.0	0.0	18400552	12800384	0	0	0	0	1.000000	amplxe-runss	func@0x725370	[Unknown]	0x725370
func@0x7253e0	0.0	0.0			0.0		0.0	0.0	0.0	6400192	11200336	0	0	0	0	1.000000	amplxe-runss	func@0x7253e0	[Unknown]	0x7253e0
func@0x725410	0.0				0.0		0.0	0.0	0.0	8800264	800024	0	0	0	0	0.0	amplxe-runss	func@0x725410	[Unknown]	0x725410
func@0x725440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	amplxe-runss	func@0x725440	[Unknown]	0x725440
func@0x725470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x725470	[Unknown]	0x725470
func@0x725bf0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x725bf0	[Unknown]	0x725bf0
func@0x725c50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x725c50	[Unknown]	0x725c50
func@0x725cd0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x725cd0	[Unknown]	0x725cd0
func@0x725d00	0.0		0.0		0.0		0.0	0.0	0.0	800024	2400072	0	0	0	0	0.0	amplxe-runss	func@0x725d00	[Unknown]	0x725d00
func@0x725d60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	amplxe-runss	func@0x725d60	[Unknown]	0x725d60
func@0x725d90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	1600048	0	0	0	0	1.000000	amplxe-runss	func@0x725d90	[Unknown]	0x725d90
func@0x725dc0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	1600048	0	0	0	0	1.000000	amplxe-runss	func@0x725dc0	[Unknown]	0x725dc0
func@0x725df0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6400192	0	0	0	0	0	0.0	amplxe-runss	func@0x725df0	[Unknown]	0x725df0
func@0x725e20	0.0				0.0		0.0	0.0	0.0	11200336	8800264	0	0	0	0	1.000000	amplxe-runss	func@0x725e20	[Unknown]	0x725e20
func@0x725e70	0.0	66.7	0.0		0.0		0.0	0.0	0.0	1600048	1600048	0	0	0	0	1.000000	amplxe-runss	func@0x725e70	[Unknown]	0x725e70
func@0x725ec0	0.0				0.0	0.0	0.0	0.0	0.0	6400192	0	0	0	0	0	0.0	amplxe-runss	func@0x725ec0	[Unknown]	0x725ec0
func@0x725ef0	0.0				0.0		0.0	0.0	0.0	13600408	0	0	0	0	0	1.000000	amplxe-runss	func@0x725ef0	[Unknown]	0x725ef0
func@0x725f20	0.0				0.0		0.0	0.0	0.0	7200216	0	0	0	0	0	1.000000	amplxe-runss	func@0x725f20	[Unknown]	0x725f20
func@0x725f50	0.0						0.0	0.0	0.0	16800504	0	800024	0	0	0	1.000000	amplxe-runss	func@0x725f50	[Unknown]	0x725f50
func@0x725f80	0.0						0.0	0.0	0.0	50401512	0	2400072	0	0	0	1.000000	amplxe-runss	func@0x725f80	[Unknown]	0x725f80
func@0x725fb0	0.0				0.0		0.0	0.0	0.0	7200216	18400552	0	0	0	0	1.000000	amplxe-runss	func@0x725fb0	[Unknown]	0x725fb0
func@0x725fe0	0.0				0.0		0.0	0.0	0.0	17600528	0	800024	0	0	0	1.000000	amplxe-runss	func@0x725fe0	[Unknown]	0x725fe0
func@0x726010	0.0					0.0	0.0	0.0	0.0	42401272	0	0	3200096	0	0	1.000000	amplxe-runss	func@0x726010	[Unknown]	0x726010
func@0x726040	0.0				0.0		0.0	0.0	0.0	8800264	3200096	800024	0	0	0	1.000000	amplxe-runss	func@0x726040	[Unknown]	0x726040
func@0x726070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	amplxe-runss	func@0x726070	[Unknown]	0x726070
func@0x726076	0.0					0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	amplxe-runss	func@0x726076	[Unknown]	0x726076
func@0x7260a0	0.0				0.0		0.0	0.0	0.0	42401272	0	1600048	1600048	0	0	1.000000	amplxe-runss	func@0x7260a0	[Unknown]	0x7260a0
func@0x7260d0	0.0						0.0	0.0	0.0	8800264	7200216	800024	0	0	0	1.000000	amplxe-runss	func@0x7260d0	[Unknown]	0x7260d0
func@0x726120	0.0				0.0		0.0	0.0	0.0	29600888	5600168	0	800024	0	0	1.000000	amplxe-runss	func@0x726120	[Unknown]	0x726120
func@0x726150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	amplxe-runss	func@0x726150	[Unknown]	0x726150
func@0x7261b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x7261b0	[Unknown]	0x7261b0
func@0x7261e0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x7261e0	[Unknown]	0x7261e0
func@0x726210	0.0				0.0		0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	amplxe-runss	func@0x726210	[Unknown]	0x726210
func@0x726240	0.0				0.0		0.0	0.0	0.0	3200096	0	800024	0	0	0	1.000000	amplxe-runss	func@0x726240	[Unknown]	0x726240
func@0x726270	0.0				0.0		0.0	0.0	0.0	34401032	7200216	0	0	0	0	0.0	amplxe-runss	func@0x726270	[Unknown]	0x726270
func@0x7262c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	amplxe-runss	func@0x7262c0	[Unknown]	0x7262c0
func@0x726310	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x726310	[Unknown]	0x726310
func@0x726370	0.0				0.0	0.0	0.0	0.0	0.0	11200336	0	0	0	0	0	1.000000	amplxe-runss	func@0x726370	[Unknown]	0x726370
func@0x7263c0	0.0				0.0		0.0	0.0	0.0	8000240	800024	0	0	0	0	1.000000	amplxe-runss	func@0x7263c0	[Unknown]	0x7263c0
func@0x7263f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x7263f0	[Unknown]	0x7263f0
func@0x72d3d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x72d3d0	[Unknown]	0x72d3d0
func@0x72d8b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x72d8b0	[Unknown]	0x72d8b0
func@0x72dc60	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72dc60	[Unknown]	0x72dc60
func@0x72e800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	amplxe-runss	func@0x72e800	[Unknown]	0x72e800
func@0x72e8a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x72e8a0	[Unknown]	0x72e8a0
func@0x72e8f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72e8f0	[Unknown]	0x72e8f0
func@0x72e990	0.0		0.0		0.0		0.0	0.0	0.0	6400192	0	0	0	0	0	1.000000	amplxe-runss	func@0x72e990	[Unknown]	0x72e990
func@0x72e9c0	0.0		0.0		0.0		0.0	0.0	0.0	8800264	0	0	0	0	0	1.000000	amplxe-runss	func@0x72e9c0	[Unknown]	0x72e9c0
func@0x72ea10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	0.0	amplxe-runss	func@0x72ea10	[Unknown]	0x72ea10
func@0x72ea40	0.0		0.0		0.0		0.0	0.0	0.0	12800384	0	0	0	0	0	1.000000	amplxe-runss	func@0x72ea40	[Unknown]	0x72ea40
func@0x72ea70	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	22400672	0	0	0	0	0	0.0	amplxe-runss	func@0x72ea70	[Unknown]	0x72ea70
func@0x72eaa0	0.0			0.0	0.0		0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	amplxe-runss	func@0x72eaa0	[Unknown]	0x72eaa0
func@0x72ead0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	30400912	0	0	0	0	0	0.0	amplxe-runss	func@0x72ead0	[Unknown]	0x72ead0
func@0x72eb00	0.0		0.0		0.0		0.0	0.0	0.0	14400432	10400312	0	0	0	0	0.0	amplxe-runss	func@0x72eb00	[Unknown]	0x72eb00
func@0x72eb50	0.0		0.0		0.0		0.0	0.0	0.0	6400192	0	0	0	0	0	1.000000	amplxe-runss	func@0x72eb50	[Unknown]	0x72eb50
func@0x72eb80	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	23200696	0	0	0	0	0	1.000000	amplxe-runss	func@0x72eb80	[Unknown]	0x72eb80
func@0x72ebb0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x72ebb0	[Unknown]	0x72ebb0
func@0x72ebe0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	4000120	0	0	0	0	1.000000	amplxe-runss	func@0x72ebe0	[Unknown]	0x72ebe0
func@0x72ec10	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	10400312	0	0	0	0	0	1.000000	amplxe-runss	func@0x72ec10	[Unknown]	0x72ec10
func@0x72ec40	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	15200456	800024	0	0	0	0	1.000000	amplxe-runss	func@0x72ec40	[Unknown]	0x72ec40
func@0x72eca0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x72eca0	[Unknown]	0x72eca0
func@0x72ecd0	0.0		0.0		0.0		0.0	0.0	0.0	8800264	7200216	0	0	0	0	1.000000	amplxe-runss	func@0x72ecd0	[Unknown]	0x72ecd0
func@0x72ed00	0.0		0.0		0.0		0.0	0.0	0.0	18400552	0	0	0	0	0	1.000000	amplxe-runss	func@0x72ed00	[Unknown]	0x72ed00
func@0x72ed30	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	amplxe-runss	func@0x72ed30	[Unknown]	0x72ed30
func@0x72ed60	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	17600528	0	0	0	0	0.0	amplxe-runss	func@0x72ed60	[Unknown]	0x72ed60
func@0x72f020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72f020	[Unknown]	0x72f020
func@0x72f0e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x72f0e0	[Unknown]	0x72f0e0
func@0x72f110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x72f110	[Unknown]	0x72f110
func@0x72f190	0.0	100.0			0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72f190	[Unknown]	0x72f190
func@0x72f220	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x72f220	[Unknown]	0x72f220
func@0x72f250	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	amplxe-runss	func@0x72f250	[Unknown]	0x72f250
func@0x72f2a0	0.0	50.0	0.0		0.0		0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x72f2a0	[Unknown]	0x72f2a0
func@0x72f2d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x72f2d0	[Unknown]	0x72f2d0
func@0x72f300	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x72f300	[Unknown]	0x72f300
func@0x72f330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72f330	[Unknown]	0x72f330
func@0x72f360	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	2400072	0	0	0	0	0.0	amplxe-runss	func@0x72f360	[Unknown]	0x72f360
func@0x72f3b0	0.0		0.0		0.0		0.0	0.0	0.0	800024	2400072	0	0	0	0	0.0	amplxe-runss	func@0x72f3b0	[Unknown]	0x72f3b0
func@0x72f3e0	0.0				0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x72f3e0	[Unknown]	0x72f3e0
func@0x72f570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72f570	[Unknown]	0x72f570
func@0x72f5c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72f5c0	[Unknown]	0x72f5c0
func@0x72f9b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72f9b0	[Unknown]	0x72f9b0
func@0x72f9e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x72f9e0	[Unknown]	0x72f9e0
func@0x72fa10	0.0	0.0	0.0		0.0		0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x72fa10	[Unknown]	0x72fa10
func@0x72fa40	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x72fa40	[Unknown]	0x72fa40
func@0x72fad0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x72fad0	[Unknown]	0x72fad0
func@0x72fbb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x72fbb0	[Unknown]	0x72fbb0
func@0x72fc00	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x72fc00	[Unknown]	0x72fc00
func@0x72fc30	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x72fc30	[Unknown]	0x72fc30
func@0x72fc90	0.0					0.0	0.0	0.0	0.0	5600168	0	0	0	0	0	0.0	amplxe-runss	func@0x72fc90	[Unknown]	0x72fc90
func@0x72fce0	0.0					0.0	0.0	0.0	0.0	8800264	0	0	0	0	0	1.000000	amplxe-runss	func@0x72fce0	[Unknown]	0x72fce0
func@0x72fd10	0.0	0.0		0.0	0.0		0.0	0.0	0.0	6400192	0	0	0	0	0	0.0	amplxe-runss	func@0x72fd10	[Unknown]	0x72fd10
func@0x72fd40	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	20000600	0	0	0	0	0	1.000000	amplxe-runss	func@0x72fd40	[Unknown]	0x72fd40
func@0x72fd70	0.0				0.0		0.0	0.0	0.0	8000240	0	800024	0	0	0	0.0	amplxe-runss	func@0x72fd70	[Unknown]	0x72fd70
func@0x72fdd0	0.0		0.0		0.0		0.0	0.0	0.0	64801944	0	0	800024	0	0	1.000000	amplxe-runss	func@0x72fdd0	[Unknown]	0x72fdd0
func@0x72fe00	0.0		0.0		0.0		0.0	0.0	0.0	18400552	0	0	800024	0	0	1.000000	amplxe-runss	func@0x72fe00	[Unknown]	0x72fe00
func@0x72fe30	0.0					0.0	0.0	0.0	0.0	18400552	0	0	0	0	0	0.0	amplxe-runss	func@0x72fe30	[Unknown]	0x72fe30
func@0x72fe60	0.0		0.0		0.0		0.0	0.0	0.0	6400192	7200216	0	0	0	0	0.0	amplxe-runss	func@0x72fe60	[Unknown]	0x72fe60
func@0x72fe90	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	0.0	amplxe-runss	func@0x72fe90	[Unknown]	0x72fe90
func@0x72fec0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	7200216	0	0	0	0	0	0.0	amplxe-runss	func@0x72fec0	[Unknown]	0x72fec0
func@0x72fef0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	9600288	0	0	0	0	0	1.000000	amplxe-runss	func@0x72fef0	[Unknown]	0x72fef0
func@0x72ff20	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	0	0	0	0	0	0.0	amplxe-runss	func@0x72ff20	[Unknown]	0x72ff20
func@0x72ff50	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	18400552	7200216	0	0	0	0	0.0	amplxe-runss	func@0x72ff50	[Unknown]	0x72ff50
func@0x72ffa0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	amplxe-runss	func@0x72ffa0	[Unknown]	0x72ffa0
func@0x730000	0.0		0.0			0.0	0.0	0.0	0.0	13600408	4800144	0	0	0	0	0.0	amplxe-runss	func@0x730000	[Unknown]	0x730000
func@0x730030	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	17600528	4800144	0	0	0	0	0.0	amplxe-runss	func@0x730030	[Unknown]	0x730030
func@0x730060	0.0		0.0		0.0		0.0	0.0	0.0	13600408	0	0	0	0	0	0.0	amplxe-runss	func@0x730060	[Unknown]	0x730060
func@0x730090	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	20800624	0	0	0	0	0.0	amplxe-runss	func@0x730090	[Unknown]	0x730090
func@0x7304d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x7304d0	[Unknown]	0x7304d0
func@0x730520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x730520	[Unknown]	0x730520
func@0x730570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	3200096	0	0	0	0	0.0	amplxe-runss	func@0x730570	[Unknown]	0x730570
func@0x7305c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x7305c0	[Unknown]	0x7305c0
func@0x7305f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	2400072	0	0	0	0	0.0	amplxe-runss	func@0x7305f0	[Unknown]	0x7305f0
func@0x730640	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x730640	[Unknown]	0x730640
func@0x7306a0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x7306a0	[Unknown]	0x7306a0
func@0x7306d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x7306d0	[Unknown]	0x7306d0
func@0x730700	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	amplxe-runss	func@0x730700	[Unknown]	0x730700
func@0x730730	0.0		0.0		0.0		0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x730730	[Unknown]	0x730730
func@0x730780	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	1600048	0	0	0	0	0.0	amplxe-runss	func@0x730780	[Unknown]	0x730780
func@0x7307b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x7307b0	[Unknown]	0x7307b0
func@0x730830	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x730830	[Unknown]	0x730830
func@0x730ef0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x730ef0	[Unknown]	0x730ef0
func@0x730f20	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x730f20	[Unknown]	0x730f20
func@0x730fa0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x730fa0	[Unknown]	0x730fa0
func@0x731000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x731000	[Unknown]	0x731000
func@0x731030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x731030	[Unknown]	0x731030
func@0x731090	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	amplxe-runss	func@0x731090	[Unknown]	0x731090
func@0x7310c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x7310c0	[Unknown]	0x7310c0
func@0x731150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	amplxe-runss	func@0x731150	[Unknown]	0x731150
func@0x731180	0.0						0.0	0.0	0.0	33601008	0	1600048	0	0	0	1.000000	amplxe-runss	func@0x731180	[Unknown]	0x731180
func@0x7311b0	0.0					0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	amplxe-runss	func@0x7311b0	[Unknown]	0x7311b0
func@0x7311e0	0.0						0.0	0.0	0.0	33601008	0	800024	0	0	0	0.0	amplxe-runss	func@0x7311e0	[Unknown]	0x7311e0
func@0x731210	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	11200336	0	0	0	0	0	1.000000	amplxe-runss	func@0x731210	[Unknown]	0x731210
func@0x731240	0.0					0.0	0.0	0.0	0.0	42401272	0	0	2400072	0	0	1.000000	amplxe-runss	func@0x731240	[Unknown]	0x731240
func@0x731290	0.0						0.0	0.0	0.0	30400912	0	1600048	800024	0	0	1.000000	amplxe-runss	func@0x731290	[Unknown]	0x731290
func@0x7312e0	0.0		0.0				0.0	0.0	0.0	9600288	0	2400072	800024	0	0	0.0	amplxe-runss	func@0x7312e0	[Unknown]	0x7312e0
func@0x731310	0.0		0.0		0.0		0.0	0.0	0.0	28800864	0	0	0	0	0	0.0	amplxe-runss	func@0x731310	[Unknown]	0x731310
func@0x731340	0.0		0.0		0.0		0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	amplxe-runss	func@0x731340	[Unknown]	0x731340
func@0x731370	0.0		0.0		0.0		0.0	0.0	0.0	0	7200216	0	0	0	0	0.0	amplxe-runss	func@0x731370	[Unknown]	0x731370
func@0x7313a0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x7313a0	[Unknown]	0x7313a0
func@0x7313d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	amplxe-runss	func@0x7313d0	[Unknown]	0x7313d0
func@0x731420	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	0	0	0	0	0	0.0	amplxe-runss	func@0x731420	[Unknown]	0x731420
func@0x731450	0.0		0.0		0.0		0.0	0.0	0.0	13600408	0	0	0	0	0	0.0	amplxe-runss	func@0x731450	[Unknown]	0x731450
func@0x7314b0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	amplxe-runss	func@0x7314b0	[Unknown]	0x7314b0
