amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/7pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
vm_normal_page	0.003000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	vm_normal_page	[Unknown]	0xffffffff81177570
vma_adjust	0.003000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	vma_adjust	[Unknown]	0xffffffff8117e290
xed_format_generic	0.003000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	libxed.so	xed_format_generic	[Unknown]	0x2c67d0
xpmem_invalidate_PTEs_range	0.003000	0.0	0.0	0.0	0.0	0.0	0.0	95.2	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_invalidate_PTEs_range	xpmem_mmu_notifier.c	0x3eea
GNII_SMSG_SEND	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgni_ari.ko	GNII_SMSG_SEND	gni_smsg.h	0x40bd0
LEVEL_BASE::ARRAYBASE::New	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	LEVEL_BASE::ARRAYBASE::New(void)	[Unknown]	0x6faf90
LEVEL_BASE::STAT::FindStatistic	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::STAT::FindStatistic(std::string const&, std::string const&, std::string const&)	[Unknown]	0x12cf90
LEVEL_BASE::SWMALLOC::GetBucketSize	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::SWMALLOC::GetBucketSize(unsigned int)	[Unknown]	0x2101d0
LEVEL_BASE::swMalloc	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::swMalloc(unsigned long)	[Unknown]	0x212560
LEVEL_CORE::DoublyLinkedUnlink<LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>, LEVEL_CORE::IMG_REGSYM_CONTAINER>	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libtpsstool.so	void LEVEL_CORE::DoublyLinkedUnlink<LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>, LEVEL_CORE::IMG_REGSYM_CONTAINER>(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x779580
LEVEL_CORE::SYM_Alloc	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_CORE::SYM_Alloc(void)	[Unknown]	0x76f590
LEVEL_PINCLIENT::CookRegsym	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::CookRegsym(LEVEL_CORE::INDEX<(int)1>, std::map<LEVEL_CORE::INDEX<(int)9>, unsigned long, std::less<LEVEL_CORE::INDEX<(int)9>>, std::allocator<std::pair<LEVEL_CORE::INDEX<(int)9> const, unsigned long>>>*)	[Unknown]	0x6d2f10
MPIU_Wtime_todouble	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPIU_Wtime_todouble	[Unknown]	0x1a6930
OSAPI_memset	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	OSAPI_memset	[Unknown]	0x6a690
PeleC::volWgtSum	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::volWgtSum(std::string const&, double, bool, bool)	sum_utils.cpp	0x677830
[Import thunk IntHashMap_IsTableFull]	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	[Import thunk IntHashMap_IsTableFull]	[Unknown]	0x13720
[Import thunk MPIDI_CH3I_Progress]	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	[Import thunk MPIDI_CH3I_Progress]	[Unknown]	0x820b0
[Import thunk for__calc_num_elts]	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	libifcore.so.5	[Import thunk for__calc_num_elts]	[Unknown]	0x1c388
[Import thunk operator delete]	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	[Import thunk operator delete(void*)]	[Unknown]	0x59358
[Import thunk std::__malloc_alloc::allocate]	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libtpsstool.so	[Import thunk std::__malloc_alloc::allocate(unsigned long)]	[Unknown]	0xadad0
[OpenMP fork]	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmpc_fork_call	kmp_csupport.cpp	0x5c980
_INTERNAL_22_______src_kmp_lock_cpp_7c9c5b95::__kmp_bakery_check	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	_INTERNAL_22_______src_kmp_lock_cpp_7c9c5b95::__kmp_bakery_check(unsigned int, unsigned int)	kmp_lock.cpp	0x8a076
_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_release_template<kmp_flag_64>	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	void _INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_release_template<kmp_flag_64>(kmp_flag_64*)	kmp_wait_release.h	0x56374
_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_release_template<kmp_flag_64>	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	void _INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_release_template<kmp_flag_64>(kmp_flag_64*)	kmp_wait_release.h	0x58a68
_INTERNAL_25_______src_kmp_runtime_cpp_6bf59e22::__kmp_fork_team_threads	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	_INTERNAL_25_______src_kmp_runtime_cpp_6bf59e22::__kmp_fork_team_threads(kmp_root*, kmp_team*, kmp_info*, int)	kmp_runtime.cpp	0x948f4
__bitmap_andnot	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	__bitmap_andnot	[Unknown]	0xffffffff812b18c0
__compute_runnable_contrib	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__compute_runnable_contrib	[Unknown]	0xffffffff810860d0
__intel_pmu_enable_all.isra.9	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	__intel_pmu_enable_all.isra.9	[Unknown]	0xffffffff8101e5f0
__kmalloc	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	__kmalloc	[Unknown]	0xffffffff811a0d20
__kmp_acquire_queuing_lock	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_acquire_queuing_lock	kmp_lock.cpp	0x8bee0
__kmp_eq_4	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	66.7	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_eq_4	kmp_dispatch.cpp	0x65b30
__kmp_init_implicit_task	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_init_implicit_task	kmp_tasking.cpp	0xbe4b0
__kmp_x86_pause	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_x86_pause	kmp.h	0x65c20
__kmpc_critical	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmpc_critical	kmp_csupport.cpp	0x5d270
__kmpc_end_critical	0.002000	30.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmpc_end_critical	kmp_csupport.cpp	0x5d860
__legitimize_mnt	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__legitimize_mnt	[Unknown]	0xffffffff811d1320
__percpu_counter_compare	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__percpu_counter_compare	[Unknown]	0xffffffff812c73d0
__radix_tree_lookup	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	__radix_tree_lookup	[Unknown]	0xffffffff812a8e50
__write_once_size	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	__write_once_size	compiler.h	0x2462
_pmi_smp_barrier_join	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpmi.so.0.5.0	_pmi_smp_barrier_join	smp_barrier.c	0x1b9a6
_raw_spin_trylock	0.002000	-0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	2400072	4800144	0	0	0	0	0.0	vmlinux	_raw_spin_trylock	[Unknown]	0xffffffff81505790
account_system_time	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	account_system_time	[Unknown]	0xffffffff810854d0
add_to_page_cache_lru	0.002000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	2400072	0	0	0	0	0	0.0	vmlinux	add_to_page_cache_lru	[Unknown]	0xffffffff8114a0d0
amrex::BaseFab<double>::loVect	0.002000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BaseFab<double>::loVect(void) const	AMReX_BaseFab.H	0x5226bc
amrex::Box::Box	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::Box::Box(void)	AMReX_Box.cpp	0x4f20e0
amrex::FabArrayBase::getCPC	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::FabArrayBase::getCPC(int, amrex::FabArrayBase const&, int, amrex::Periodicity const&) const	AMReX_FabArrayBase.cpp	0x55bf10
amrex::FabArrayBase::localindex	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::FabArrayBase::localindex(int) const	AMReX_FabArrayBase.H	0x4db3d0
amrex::IArrayBox::resize	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::IArrayBox::resize(amrex::Box const&, int)	AMReX_IArrayBox.cpp	0x51fd30
amrex::IntVect::TheUnitVector	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::IntVect::TheUnitVector(void)	AMReX_IntVect.cpp	0x4f5df0
amrex::IntVect::TheZeroVector	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::IntVect::TheZeroVector(void)	AMReX_IntVect.cpp	0x4f5db0
amrex::MFIter::LocalIndex	0.002000	-0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::LocalIndex(void) const	AMReX_MFIter.H	0x537bb0
amrex::MFIter::LocalIndex	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::LocalIndex(void) const	AMReX_MFIter.H	0x6525a2
bl_deallocate_r3	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	bl_deallocate_r3	AMReX_mempool_f.f90	0x6c6da0
calc_global_load_tick	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	calc_global_load_tick	[Unknown]	0xffffffff81084e10
cl_env_put	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	obdclass.ko	cl_env_put	cl_object.c	0x586c0
cos	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libimf.so	cos	[Unknown]	0x1ccd0
craytracel_cpu_buf	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	dvs.ko	craytracel_cpu_buf	craytrace.h	0x9f20
do_page_fault	0.002000		0.0	0.0	0.0	0.0	0.0	100.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	do_page_fault	[Unknown]	0xffffffff810490e0
find_busiest_group	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	find_busiest_group	[Unknown]	0xffffffff8108c850
find_first_bit	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	find_first_bit	[Unknown]	0xffffffff812b6420
for_check_mult_overflow64	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libifcore.so.5	for_check_mult_overflow64	[Unknown]	0x965a0
func@0x4094d0	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x4094d0	[Unknown]	0x4094d0
func@0x409d90	0.002000	-0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	4000120	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409d90	[Unknown]	0x409d90
func@0x40a120	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x40a120	[Unknown]	0x40a120
func@0x596730	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	func@0x596730	[Unknown]	0x596730
func@0x5ec960	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	libtpsstool.so	func@0x5ec960	[Unknown]	0x5ec960
func@0x61aad0	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libtpsstool.so	func@0x61aad0	[Unknown]	0x61aad0
func@0x683f30	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	func@0x683f30	[Unknown]	0x683f30
func@0x689908	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	libtpsstool.so	func@0x689908	[Unknown]	0x689908
generic_perform_write	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	generic_perform_write	[Unknown]	0xffffffff81149920
inode_permission	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	inode_permission	[Unknown]	0xffffffff811bcf00
invoke_rcu_core	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	invoke_rcu_core	[Unknown]	0xffffffff810a8a00
kaiser_flush_tlb_on_return_to_user	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	kaiser_flush_tlb_on_return_to_user	[Unknown]	0xffffffff81050930
kfree	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	kfree	[Unknown]	0xffffffff8119e760
kgni_req_set_dla_credits	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgni_ari.ko	kgni_req_set_dla_credits	gni_dla_state.h	0x3ed40
kgnilnd_queue_tx	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgnilnd.ko	kgnilnd_queue_tx	gnilnd_cb.c	0x18ab0
kmem_cache_free	0.002000	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	kmem_cache_free	[Unknown]	0xffffffff8119cf10
kmp_basic_flag_native<unsigned long long>::done_check	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	kmp_basic_flag_native<unsigned long long>::done_check(void)	kmp_wait_release.h	0x55eb2
llvm::DWARFAbbreviationDeclaration::findAttributeIndex	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFAbbreviationDeclaration::findAttributeIndex(unsigned short) const	[Unknown]	0x4cfa0
llvm::DWARFFormValue::getAsCString	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFFormValue::getAsCString(llvm::DWARFUnit const*) const	[Unknown]	0x4c7e0
lnet_prep_send	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_prep_send	lib-move.c	0x161a0
load_balance	0.002000	0.0	0.0	95.2	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	load_balance	[Unknown]	0xffffffff8108d1e0
malloc	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	malloc	[Unknown]	0x20f780
mem_cgroup_uncharge	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	mem_cgroup_uncharge	[Unknown]	0xffffffff811abf60
operator new	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	operator new(unsigned long)	new.cpp	0xbb3a0
perf_event_mmap	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	perf_event_mmap	[Unknown]	0xffffffff811442d0
perf_output_copy	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	perf_output_copy	[Unknown]	0xffffffff81145730
prepend_path	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	prepend_path	[Unknown]	0xffffffff811c7760
process_extent	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	dvs.ko	process_extent	dvsofclient.c	0x11ce0
put_prev_entity	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	put_prev_entity	[Unknown]	0xffffffff81088340
rb_insert_color	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	rb_insert_color	[Unknown]	0xffffffff812a9540
rcu_advance_cbs	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	rcu_advance_cbs	[Unknown]	0xffffffff810aa880
rcu_gp_kthread_wake	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_gp_kthread_wake	[Unknown]	0xffffffff810a90a0
rcu_irq_exit	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_irq_exit	[Unknown]	0xffffffff810abe20
rebalance_domains	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rebalance_domains	[Unknown]	0xffffffff8108df90
ret_from_intr	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	1600048	0	0	0	0	0.0	vmlinux	ret_from_intr	[Unknown]	0xffffffff81506786
run_timer_softirq	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	run_timer_softirq	[Unknown]	0xffffffff810aebd0
rwsem_down_write_failed	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rwsem_down_write_failed	[Unknown]	0xffffffff815046f0
rwsem_spin_on_owner	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rwsem_spin_on_owner	[Unknown]	0xffffffff81098c50
select_task_rq_fair	0.002000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	select_task_rq_fair	[Unknown]	0xffffffff81086310
seq_printf	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	seq_printf	[Unknown]	0xffffffff811d45d0
seq_vprintf	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	seq_vprintf	[Unknown]	0xffffffff811d4580
show_map_vma	0.002000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	1.000000	vmlinux	show_map_vma	[Unknown]	0xffffffff812130c0
snbep_uncore_pci_read_counter	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	snbep_uncore_pci_read_counter	[Unknown]	0xffffffff810279d0
sscanf	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	sscanf	[Unknown]	0x32400
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_pointer	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__get_pointer(void) const	string	0x62c00
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__is_long	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__is_long(void) const	string	0x61b60
std::__malloc_alloc::allocate	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libstlport-dynamic.so	std::__malloc_alloc::allocate(unsigned long)	[Unknown]	0xa70b0
std::operator+<char, std::char_traits<char>, std::allocator<char>>	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	2400072	0	0	0	0	0.0	libtpsstool.so	std::basic_string<char, std::char_traits<char>, std::allocator<char>> std::operator+<char, std::char_traits<char>, std::allocator<char>>(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)	[Unknown]	0x637130
std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_insert	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_insert(std::priv::_Rb_tree_node_base*, std::pair<std::string, unsigned long> const&, std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*)	[Unknown]	0x6d5a70
std::string::string	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::string::string(char const*, std::allocator<char> const&)	[Unknown]	0xca2b0
strlen	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	strlen	[Unknown]	0xffffffff812aa740
syscall_return_via_sysret	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	syscall_return_via_sysret	[Unknown]	0xffffffff81505dc7
sysmalloc	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	sysmalloc	[Unknown]	0x789b0
unlink_anon_vmas	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	unlink_anon_vmas	[Unknown]	0xffffffff811845e0
unmapped_area	0.002000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	unmapped_area	[Unknown]	0xffffffff81180490
